Gene,label_encoded,BrainSpinalcordcervicalc1_GTExTPM,KidneyMedulla_GTExTPM,HeartLeftVentricle_GTExTPM,FallopianTube_GTExTPM,Liver_GTExTPM,EsophagusMucosa_GTExTPM,CellsEBVtransformedlymphocytes_GTExTPM,CellsCulturedfibroblasts_GTExTPM,MuscleSkeletal_GTExTPM,Testis_GTExTPM,Spleen_GTExTPM,Pituitary_GTExTPM,WholeBlood_GTExTPM,AdrenalGland_GTExTPM,GDI_Phred,Effect_SBP_Median,Effect_PP_Median,Effect_DBP_Median,HIPred_haploinsufficiency,pLI_exac,SDI_Drug_Probability,ExomiserScore_IncreasedBP_MultiHPOTerms,ExomiserScore_DecreasedBP_MultiHPOTerms,RVIS_genic_intolerance
PGR,0.0,0.606114,0.681998,1.75748,45.1429,0.108455,0.366293,0.00860162,0.0966189,0.422668,2.14859,1.44911,1.64211,0.00555133,1.69834,6.92862,0.00325,0.0056,-0.0001,0.833875239,0.884782623,0.080393195,0.50195897,0.503390698,-0.026285714285714284
PKD2L1,0.0,0.150846,0.0271238,0.0,0.0469471,0.191789,0.0259421,0.029756,0.0,0.0108064,4.34285,3.02365,0.0874236,0.0686577,0.0585381,11.35988,-0.0037,0.0072,-0.0046,0.250911236,6.57e-17,0.200157723,0.500118972,0.549274176,1.01
PLCD3,0.0,30.7186,8.79362,18.0637,17.8625,0.628377,15.3327,0.579364,16.6327,32.446,19.3525,2.47955,9.05755,0.814911,40.4021,1.91678,-0.1086,-0.06,-0.03205,0.275690168,0.000143297,0.07971031,0.500033134,0.50037082,-0.10228571428571434
RAD52,0.0,6.44561,9.06297,3.19182,16.1393,4.63894,6.25039,8.02587,9.46846,6.35615,10.289,10.7106,13.0243,1.60273,6.55567,2.96787,-0.0151,-0.0108,-0.0031,0.566305161,2.38e-07,0.091143307,0.500016283,0.504056183,0.51
SHBG,0.0,0.522775,1.03242,0.192648,0.919316,11.5862,0.197232,0.112384,0.422531,0.336238,12.3003,0.425054,0.969161,0.0345498,1.3208,3.31425,0.0164,0.0457,-0.0195,0.123297259,0.000188842,0.071737066,0.500503691,0.542211421,0.13
SLC12A2,0.0,38.1753,3.42694,3.91261,7.63253,1.67254,4.41262,14.8188,10.6474,6.0034,15.6647,4.57143,10.7423,0.483363,14.8726,2.34001,-0.01815,-0.0258,-0.0022,0.638582647,0.999438622,0.119126632,0.544764546,0.886001366,-1.31
SLC14A2,0.0,0.00802375,1.66793,0.0178205,0.0727311,0.0190877,0.02912,0.113287,0.0428142,0.0475561,0.875173,0.131058,0.0972405,0.0411743,1.39574,17.02493,-0.01205,-0.007,-0.00115,0.177065939,8.43e-14,0.090605471,0.500517653,0.500875669,0.28
SLC2A4,0.0,0.588399,2.15448,59.0967,21.3428,1.46751,6.54885,0.187633,0.16155,148.579,7.21154,0.475975,6.68359,0.463607,5.12207,6.60287,0.1647,0.103,0.0407,0.637993336,0.135386793,0.443624156,0.648131521,0.815279047,-0.18
SLC5A1,0.0,0.0279019,0.449648,45.4234,0.41317,1.04292,6.02458,0.0276677,0.0219949,0.0397713,6.14332,2.90746,1.81762,0.0157813,0.022321,4.26635,-0.0547,-0.0109,0.0010999999999999,0.684255004,0.008031196,0.081823812,0.500034706,0.500179533,0.33
TGFB1,0.0,19.2623,46.6335,11.4753,58.8729,8.99936,59.952,155.283,131.659,5.5196,17.7424,156.104,33.8618,306.449,40.4581,4.49902,-0.0038,0.00715,-0.0153,0.831385493,0.354132528,0.318073102,0.505206695,0.689214322,-0.12
VEGFA,0.0,16.422,110.403,66.8859,103.281,143.583,85.2684,74.4515,111.255,128.949,8.80042,139.717,34.8442,14.7345,56.1953,2.10662,-0.01385,0.00235,0.0048,0.5355995197142855,0.25113844897170007,0.156523813,0.317236042,0.442313052,-0.3285714285714286
