,label_encoded,BrainSpinalcordcervicalc1_GTExTPM,KidneyMedulla_GTExTPM,KidneyCortex_GTExTPM,HeartLeftVentricle_GTExTPM,HeartAtrialAppendage_GTExTPM,FallopianTube_GTExTPM,EsophagusMuscularis_GTExTPM,Liver_GTExTPM,EsophagusMucosa_GTExTPM,ColonTransverse_GTExTPM,ColonSigmoid_GTExTPM,CervixEndocervix_GTExTPM,CervixEctocervix_GTExTPM,CellsEBVtransformedlymphocytes_GTExTPM,CellsCulturedfibroblasts_GTExTPM,EsophagusGastroesophagealJunction_GTExTPM,BreastMammaryTissue_GTExTPM,Lung_GTExTPM,MuscleSkeletal_GTExTPM,Vagina_GTExTPM,Uterus_GTExTPM,Thyroid_GTExTPM,Testis_GTExTPM,Stomach_GTExTPM,Spleen_GTExTPM,MinorSalivaryGland_GTExTPM,SmallIntestineTerminalIleum_GTExTPM,SkinNotSunExposedSuprapubic_GTExTPM,Prostate_GTExTPM,Pituitary_GTExTPM,Pancreas_GTExTPM,Ovary_GTExTPM,NerveTibial_GTExTPM,SkinSunExposedLowerleg_GTExTPM,BrainSubstantianigra_GTExTPM,BrainPutamenbasalganglia_GTExTPM,WholeBlood_GTExTPM,AdiposeVisceralOmentum_GTExTPM,AdrenalGland_GTExTPM,ArteryAorta_GTExTPM,ArteryCoronary_GTExTPM,ArteryTibial_GTExTPM,Bladder_GTExTPM,BrainAmygdala_GTExTPM,BrainAnteriorcingulatecortexBA24_GTExTPM,AdiposeSubcutaneous_GTExTPM,BrainCerebellarHemisphere_GTExTPM,BrainCerebellum_GTExTPM,BrainCortex_GTExTPM,BrainFrontalCortexBA9_GTExTPM,BrainHippocampus_GTExTPM,BrainHypothalamus_GTExTPM,BrainNucleusaccumbensbasalganglia_GTExTPM,BrainCaudatebasalganglia_GTExTPM,GDI_Phred,gene_damage_index_score,Effect_SBP_Median,Effect_PP_Median,Effect_DBP_Median,HIPred_haploinsufficiency,pLI_exac,SDI_Drug_Probability,ExomiserScore_IncreasedBP_MultiHPOTerms,ExomiserScore_DecreasedBP_MultiHPOTerms,SDI_essentiality,RVIS_genic_intolerance
Pituitary_GTExTPM,-0.13996872178169084,0.5504631869466922,0.659682504616009,0.5639224551428157,0.4394088732085039,0.0024037884401483123,0.9225842342403344,0.8247379702454084,0.22847251829085127,0.6044589600147062,0.8331310391463199,0.8391148312230792,0.7527788667001226,0.8558520575508605,0.3975948845237271,0.5333312629683511,0.8735793729774602,0.8994338042761515,0.8899529242314235,0.5111639093629409,0.8471257694811518,0.8500667401761293,0.8058747094777852,0.6673968924108985,0.7786581487072955,0.6703574232214358,0.8684072987395948,0.7178449403774589,0.6916277114882663,0.9289034974403422,1.0,0.6557123470724866,0.8216549361230883,0.9285681588367524,0.6180683239378377,0.26658775181052813,0.2563427128477332,0.7735168398312282,0.8685515187833186,0.23927462226474638,0.8369148201566782,0.8962207566323369,0.8636787015440348,0.9034860613754107,0.28441112246287953,0.3773327090443323,0.872676129063023,0.5388112375578736,0.5383770595598389,0.46089442620009163,0.4572625942886272,0.40321803182832655,0.36338199570350976,0.264268772471263,0.2662412670962229,-0.10250178477555254,-0.07282892789142698,-0.03416583685056352,-0.06662559472878313,-0.08597210504758702,0.15187974766559967,0.031615052549557425,0.0742296901411782,0.0004276500761787165,0.044586939444315556,0.05216868524648835,-0.1616536547550998
Pancreas_GTExTPM,-0.044093488365407225,0.5031396746200346,0.7960011493345507,0.6244447029989346,0.5988837385764859,0.00022187494640261483,0.6638667587232991,0.6704502560989234,0.08247834141232456,0.6151261381585789,0.8420204671035643,0.7185757655508471,0.7257225652491508,0.6701209880002099,0.744709806416782,0.7204731039877199,0.6685606058709123,0.5799380955512787,0.5292927289901883,0.5511092881991062,0.5843129300328779,0.7680309585826127,0.6857022153482442,0.5525972715316048,0.8316981243688065,0.4439315036325615,0.7680105726555785,0.8007462418360561,0.44671692891376086,0.6316106938405364,0.6557123470724866,1.0,0.7216975242622341,0.5883315270935991,0.45837551634385687,0.21067258307020242,0.19680366624652798,0.33217286795029777,0.5007411822726734,0.14589839199700463,0.41431213112717374,0.5250929769106998,0.4496426181108234,0.6885084050910011,0.23142505287422174,0.3758073076642949,0.5327008528047911,0.572519580281521,0.4960715943914058,0.4752181659600266,0.5226360679740604,0.35943739887981324,0.328252034685998,0.21718857335594166,0.20933826435653113,-0.10858693316490094,-0.05913854273143631,-0.1617478172839298,-0.14396191196627556,-0.1509115713237686,0.10763845645656368,-0.002006022099294511,0.12399044479242535,0.018976245797901237,-0.0014886982109785605,0.1136598854585107,-0.12107751724083257
Ovary_GTExTPM,-0.11241261240708758,0.7226303860132006,0.6514354357921354,0.6974676739413657,0.4563109013759334,0.0019543344883450474,0.8969595269299722,0.763355392775354,0.4415544061133152,0.5586908873231085,0.7968146974061747,0.8057139103385413,0.8208709535968942,0.901200081167771,0.4976420078264916,0.6145768956988504,0.8059532791092524,0.8913775953633716,0.8280629664335153,0.4687961016954783,0.7897035680087581,0.845296491751658,0.7093192443495304,0.5798101129204221,0.7630437130398925,0.7999870482434774,0.7413869267072346,0.674480942369449,0.6532467208356318,0.8168307071419814,0.8216549361230883,0.7216975242622341,1.0,0.8385678426894109,0.5819151766978512,0.5183743980020508,0.49747617262390004,0.6514589350505002,0.8294854554912462,0.49342885456711044,0.7334458475824015,0.8273510013393857,0.755994481486556,0.8768207753769793,0.520100095386357,0.5637947938890684,0.8800325723125815,0.5322629455730741,0.5663949168322737,0.5942296175324698,0.5713070957044848,0.5896563318040503,0.5802021354639015,0.5027782341561643,0.5031438810495757,-0.0710889650460137,-0.05325706588767643,-0.10651449569680678,-0.08823459872664094,-0.16933377951495485,0.13309337594137596,-0.03083848122132442,0.17523896367097333,0.0337430049321105,0.06536240529117637,0.13541694366120102,-0.1019784368207676
NerveTibial_GTExTPM,-0.14450145139710274,0.47172743217555696,0.6106126802547538,0.4929434897690689,0.402308620307246,0.0017733731710850434,0.9689861789930363,0.8382880424599083,0.16505892085393437,0.6053506743832561,0.7756567107368079,0.8319142658539865,0.7219828068751041,0.8646709052873875,0.34150453163031314,0.5295948939936121,0.9031294217486521,0.9560723926441154,0.9635959820281663,0.48263970029974274,0.9034875511549317,0.8532875928780564,0.8025192623299775,0.5075923655736833,0.7493034175347054,0.6442987834085437,0.844024069598426,0.6190582602307935,0.7399786172886408,0.9724227791924598,0.9285681588367524,0.5883315270935991,0.8385678426894109,1.0,0.6482142297565996,0.18233048963804693,0.16612793303191395,0.8767957235871957,0.9560573185718582,0.1629924636649605,0.9329518455514737,0.9627415636807998,0.962917361291434,0.9446797946942159,0.19310457331544045,0.26812670821002227,0.942159400121534,0.34640968494308977,0.34417034553708004,0.33792446518663105,0.3266710123636479,0.29655205313431116,0.26187470782769523,0.1674812808408534,0.17459815038446314,-0.0763387794573458,-0.058914613757127705,-0.03745498565370695,-0.04740111275099278,-0.06987788062714512,0.1415886773992157,-0.0212894873245365,0.02693947033841227,0.0430113495790273,0.10711613064787401,0.008793701977811366,-0.09161254174208132
SkinSunExposedLowerleg_GTExTPM,-0.203969617198286,0.35894294206352645,0.373200996350908,0.3667964751029147,0.2035654120709413,-0.002595131521421619,0.63387353146358,0.5412418463742401,0.2260242586703525,0.9294889423882963,0.5532415745744681,0.48960854336091547,0.5220642444118788,0.6363951832136462,0.12540815013709142,0.31173483987412454,0.5720165032380464,0.6808576454630918,0.669297680720512,0.2856048870723534,0.8845447090203122,0.536879710085718,0.5960024046465479,0.33234603044075134,0.4743299462818728,0.48945684355622004,0.6881174350386972,0.48022182071000186,0.9838456015438097,0.6656946060488839,0.6180683239378377,0.45837551634385687,0.5819151766978512,0.6482142297565996,1.0,0.22162118573398976,0.21616058092214724,0.5824687547979122,0.6615356215271524,0.24448305796730713,0.6527738141824628,0.6519589062683037,0.6363449363065395,0.6082012569050237,0.2366218805288129,0.25300857718224573,0.647909853421795,0.2506127344432009,0.2615264947434275,0.2690236297828706,0.257394249552547,0.2729831793503218,0.2477042028302354,0.22006433008022597,0.22516680333682887,0.055044055094467595,0.03837926787670843,-0.012166403127472181,0.04836652593102661,-0.0884206174786056,0.15943929589753936,0.05785724309586753,0.21253455461842558,0.04465625305787404,0.07775462708356637,0.17525956771714327,-0.17280752423461423
BrainSubstantianigra_GTExTPM,-0.10496701050908733,0.9042940807815283,0.3805044553142882,0.7837813053795536,0.30165502694684937,0.0006112343178353907,0.23856327875899555,0.23366297632628744,0.9065588923015353,0.11735365327536706,0.3794196632438246,0.2824410919308381,0.3523468730264789,0.41437259782860325,0.2540180043545754,0.22210071187732344,0.21784785089727757,0.38408275850617657,0.27905199076591053,0.1439011502450759,0.20702536028756455,0.22658335502969643,0.27187141629600575,0.46164229869757306,0.30087791528514785,0.7750125863163159,0.20579125947111687,0.41855993456701723,0.2543772950310717,0.16541920719815176,0.26658775181052813,0.21067258307020242,0.5183743980020508,0.18233048963804693,0.22162118573398976,1.0,0.9912338712279372,0.06345434680167816,0.2783687076632802,0.9756547681536478,0.1397409888363637,0.2757892451073008,0.11666833001990035,0.25955373807210863,0.9906911025581524,0.9315087549528915,0.41137093705051225,0.6969360493590301,0.7907840997389524,0.8620060120421625,0.820285782413518,0.9599576418881386,0.9756811105273746,0.9908066308805363,0.9882745426859897,0.008182921807502824,-0.005145339347400677,0.042484818743859884,0.019665841621995965,-0.07297690104044946,0.01371491318221482,-0.054096852274573434,0.38374557034097095,0.03959081980661027,0.013428389192492885,0.2951397249281104,-0.04240438321244976
BrainPutamenbasalganglia_GTExTPM,-0.11539630337547922,0.8884507011914627,0.3610675693984115,0.7662405117671736,0.2809701579688133,-0.0012398320517922696,0.2208760618379533,0.21616717412688521,0.9104378907501288,0.10940452424495371,0.368745993285731,0.26488373893042977,0.34021920899530667,0.4016534641671171,0.22540468728717492,0.20103253461217335,0.19910526648930568,0.36886129566534276,0.26386121188929806,0.14286292686724023,0.19545497965103625,0.2089781605278602,0.2640851283865362,0.4555022583812557,0.27725651016928027,0.7640319367397153,0.20106475490001957,0.4144266330732498,0.24782185916518107,0.1507280581582202,0.2563427128477332,0.19680366624652798,0.49747617262390004,0.16612793303191395,0.21616058092214724,0.9912338712279372,1.0,0.05001987477714301,0.26312816008127526,0.9685576402625566,0.12983279460832253,0.2624548405519415,0.10301499818111248,0.2392589526553575,0.9887088828394421,0.9293642536388033,0.3943789495698542,0.7044992983234142,0.7954874382438654,0.8649134769906586,0.8217811169487113,0.9585105130192126,0.9649750054683384,0.9963914060560135,0.9989885169462188,-0.0018774928957902188,-0.011103869365745969,0.047325181939408226,0.02423919150717176,-0.07298302643966556,0.023465977187582924,-0.034791518299265294,0.386042543027982,0.04375849858508806,0.01205964623166634,0.295359283892044,-0.04381624161497886
WholeBlood_GTExTPM,-0.12972667662314447,0.28148371911372955,0.3944554584621044,0.29754271833065765,0.19971816027486167,0.0029789945668134148,0.8332833279981576,0.6500032790370007,0.10392488515035457,0.49190595066442133,0.5548178207385083,0.6316593808158922,0.5192663989955675,0.698458318772462,0.1401658142980774,0.3205034520341423,0.7334673576075457,0.8451328121243309,0.9002914676340918,0.3199155526195224,0.8087199539685325,0.6612732468852813,0.6419211879653642,0.3113072132494408,0.5319616462638848,0.5726813692136927,0.681365661801184,0.42044278562343085,0.6829729309702947,0.8540499207913691,0.7735168398312282,0.33217286795029777,0.6514589350505002,0.8767957235871957,0.5824687547979122,0.06345434680167816,0.05001987477714301,1.0,0.8839040605361621,0.07074747198321758,0.8931430079071397,0.8799468926446637,0.916576405769417,0.8000235203365058,0.06063313510883257,0.08894872957641532,0.8447579131095712,0.12772632841189255,0.13665737352905633,0.13733229320356893,0.11420097537329264,0.12937797817263083,0.1065104094542351,0.04370173974602906,0.05330769396790161,-0.0159014693103019,-0.01235340250934872,-0.00443325512470401,-0.003000397650180166,-0.04141465457833617,0.12010941244246401,-0.04626488783238826,-0.0023411270263675146,0.06576642290458692,0.14361999840498257,-0.010530782104630735,-0.02730503890900175
AdiposeVisceralOmentum_GTExTPM,-0.15036951710353955,0.5172808582893265,0.5896658757701525,0.5377433452459394,0.39093365724039586,0.0037358157816482097,0.9519145177171942,0.8128899734613525,0.2585613902672338,0.5682684109705596,0.7199651039442172,0.7753362183807977,0.701935652256858,0.8681409664990509,0.2916509332374175,0.4770814024253554,0.8755868715166029,0.9822565552300044,0.9809860418746017,0.4264077626421404,0.9054352839837095,0.8193974351035881,0.8132089519108354,0.4423925495789888,0.7066181868987516,0.7029738390088168,0.7820107112743421,0.5673837532857648,0.7647256262570912,0.9482720831288262,0.8685515187833186,0.5007411822726734,0.8294854554912462,0.9560573185718582,0.6615356215271524,0.2783687076632802,0.26312816008127526,0.8839040605361621,1.0,0.2678639367868893,0.9522161535728223,0.9673966024159355,0.960647965106972,0.9294987407176428,0.28971842636581346,0.3456564782837676,0.9810486852972,0.3302142591891867,0.34759506516307054,0.3905279756173517,0.36908012843745475,0.3687552646657921,0.3420119324445755,0.2634178215023499,0.27229542590709976,-0.0579161615666458,-0.0481044941473662,-0.006626269301686593,-0.002363354069788763,-0.06277900980416903,0.14466161317080983,-0.040581899517345414,0.09278257022360077,0.07481009473690041,0.14941884622057391,0.06190777061044507,-0.07452901603261664
AdrenalGland_GTExTPM,-0.12171116886435329,0.8321302760274959,0.2657325657321138,0.706474479074866,0.14552665535085613,-0.0019862525244748633,0.20857372914050962,0.1658397773166515,0.9118745557916814,0.11034959003928839,0.31876562263838965,0.20511351873219896,0.3200193326150396,0.39749769180078925,0.11461938925486842,0.14441053154113118,0.1558780780940336,0.3732965323306893,0.2792656134535718,0.08789614195554335,0.21224811263895527,0.18169340013661586,0.2542588894480971,0.4145211998827147,0.19509708302551174,0.7750398672035645,0.19170625803502908,0.38145178846665173,0.2816759978738614,0.14547900053474433,0.23927462226474638,0.14589839199700463,0.49342885456711044,0.1629924636649605,0.24448305796730713,0.9756547681536478,0.9685576402625566,0.07074747198321758,0.2678639367868893,1.0,0.1420122577429117,0.25595607690156513,0.10381743954569973,0.20694481893692418,0.9581659448302107,0.8603356988961087,0.39333754076099725,0.6063121670641343,0.7141557174547383,0.7669731028374519,0.7211341848840573,0.8991937475947775,0.9218412467292333,0.9714665218777411,0.964188019462472,0.01706122535320115,-0.00012752924154574015,0.044085222315014744,0.03092538934665417,-0.06956452003636,0.019637446817336368,-0.04663642388029588,0.4111341097840097,0.020950238428829107,0.008467354627709832,0.31106841885351727,-0.04600352751155282
ArteryAorta_GTExTPM,-0.17416021152551614,0.3782837996953189,0.48782905379906,0.3919829138903595,0.290822027452984,0.0018226222319426841,0.9070664366727437,0.7799768002094462,0.15327718674304167,0.545045336861212,0.6413561301955439,0.7181495494073996,0.6738671876350192,0.8323368360460748,0.18205956186117722,0.41403131139255994,0.8442127168330589,0.920283897770352,0.939360805494982,0.3691815836424113,0.8933307447930315,0.7640308469267674,0.7312328982569214,0.3771583825933973,0.6078036104231925,0.5835628179908096,0.755169131392445,0.4891758449065773,0.7539889416275025,0.9158584880781472,0.8369148201566782,0.41431213112717374,0.7334458475824015,0.9329518455514737,0.6527738141824628,0.1397409888363637,0.12983279460832253,0.8931430079071397,0.9522161535728223,0.1420122577429117,1.0,0.9702218402457612,0.9749746942562689,0.8751564051765973,0.15731294615233846,0.20816609234836123,0.917639802761227,0.21561087085348155,0.2254995321922172,0.25394323898473015,0.23342939993593811,0.23071876828784046,0.19692426095984938,0.12714396303055092,0.14028179335791077,-0.04144306172432612,-0.037107449564475085,-0.0004108687346808164,-0.01002175572839361,-0.059904015260189264,0.1538825743933488,-0.0400928071693731,0.05285517542072217,0.07777861902911899,0.1522229097832357,0.0227771944222407,-0.06584205138787197
ArteryCoronary_GTExTPM,-0.1749046079362666,0.5314507959583462,0.6032450560269856,0.5383079392527897,0.40550079218211826,0.0030304071452035325,0.9514709967092186,0.8276371823593692,0.2704112578409049,0.5789411839346414,0.757028906257699,0.8167475004820933,0.7238739242311958,0.8791054032545292,0.30761987913358796,0.5028373652186598,0.893001582058788,0.9661417730115649,0.9653654361807765,0.45633895514811307,0.8980494142239531,0.8324934176662211,0.7779880273536101,0.4926749757068638,0.7201523647343007,0.6992910977683218,0.814518737223556,0.6053212253543774,0.7461407555989961,0.9433959592685336,0.8962207566323369,0.5250929769106998,0.8273510013393857,0.9627415636807998,0.6519589062683037,0.2757892451073008,0.2624548405519415,0.8799468926446637,0.9673966024159355,0.25595607690156513,0.9702218402457612,1.0,0.9740552709192474,0.9313961324854687,0.28783582635243116,0.34547903876294517,0.9657538347559852,0.3673103607339255,0.375776746533342,0.398789353269548,0.3788077397471938,0.3767199903143629,0.34235870469378954,0.2582497881897322,0.26989663147708504,-0.057308159935423944,-0.04819607157403329,0.0042270867989924014,-0.017070169266799346,-0.06359556204776606,0.14076162019951666,-0.0379061081109528,0.06287157542843835,0.07888256616117027,0.13618738355864685,0.03449160158808172,-0.07664807738609285
ArteryTibial_GTExTPM,-0.13841711316114136,0.3833735844936982,0.5234830499323185,0.40236911277754045,0.3407149046902809,0.003828098060859921,0.9360929278578527,0.7862328126619478,0.12921321356411294,0.5545297317784547,0.6729869822242266,0.7646054236699706,0.6437719381173412,0.811897838222041,0.23420599898282152,0.42179255624282175,0.863130440732631,0.9332916688495925,0.954297061061319,0.4176221151788297,0.8868778212076929,0.7814047146948854,0.7334199660631959,0.39360012784713083,0.6574075357510994,0.585423623895497,0.7692170799522431,0.49851761641930475,0.7374922961953277,0.9401269433922812,0.8636787015440348,0.4496426181108234,0.755994481486556,0.962917361291434,0.6363449363065395,0.11666833001990035,0.10301499818111248,0.916576405769417,0.960647965106972,0.10381743954569973,0.9749746942562689,0.9740552709192474,1.0,0.9047272770545106,0.12427524318858002,0.18394526218287455,0.933651102106576,0.2240126118633611,0.22582600565635078,0.24452150383776813,0.22654308937482612,0.21450126406195555,0.18345040474958024,0.09823738384833033,0.10978340962721064,-0.050473814321460156,-0.041838783670692804,-0.0030602786144442815,-0.011947552457521054,-0.043862645023723286,0.134749823877605,-0.03237950200154488,-0.01805398378935048,0.06875941667735096,0.13922923618662617,-0.03332634821470157,-0.07250488632218284
Bladder_GTExTPM,-0.12099624625288737,0.5794945533182639,0.7493821860079188,0.6155956278146751,0.6093992565067481,0.002747777242010138,0.9739357712337343,0.9343514424083635,0.16242926897891408,0.6183314613017962,0.848171169742916,0.9225179202160377,0.8276090403578017,0.9163918122450176,0.5543052628765761,0.6585240717119833,0.9705691891812818,0.9344708637979953,0.912800492184869,0.5593422991803957,0.8793800780035602,0.9245753325226805,0.808797564679797,0.5636191588881769,0.881781142651552,0.6670346737364258,0.8183474611664078,0.6690417034302623,0.6853595994042264,0.9479007555423186,0.9034860613754107,0.6885084050910011,0.8768207753769793,0.9446797946942159,0.6082012569050237,0.25955373807210863,0.2392589526553575,0.8000235203365058,0.9294987407176428,0.20694481893692418,0.8751564051765973,0.9313961324854687,0.9047272770545106,1.0,0.2816347216679196,0.40277293930930225,0.9294352482307233,0.4329405522777423,0.4280347401175897,0.47957682292791,0.4756447032026569,0.40165646603930577,0.3698312267214829,0.24696549103096646,0.25294242588695204,-0.10112921967728034,-0.0707937684117855,-0.02411764959056145,-0.0218882047540396,-0.08013007786126976,0.15428351916919036,-0.014899199539226561,0.06954163410040713,0.04209539430854646,0.0909085909962216,0.0489362931237904,-0.09038580472119198
BrainAmygdala_GTExTPM,-0.11890546057607244,0.9125174798159317,0.4012980682348168,0.783978322303616,0.34224898158664796,0.0007832812543148788,0.25142849469437006,0.28192040949008645,0.8935184507432752,0.1341774578991836,0.39892205273966036,0.3064034883847191,0.39949680242033575,0.4492951489983893,0.2786706181661471,0.25269053136721636,0.25351746448973506,0.389556840997238,0.2826165301295938,0.1725668978426232,0.23129645783652722,0.25181398028092195,0.2932585404317667,0.480030004314955,0.32734004142752243,0.7642652591897393,0.22058131689317842,0.4328044939875702,0.2692097847833781,0.18387523415000034,0.28441112246287953,0.23142505287422174,0.520100095386357,0.19310457331544045,0.2366218805288129,0.9906911025581524,0.9887088828394421,0.06063313510883257,0.28971842636581346,0.9581659448302107,0.15731294615233846,0.28783582635243116,0.12427524318858002,0.2816347216679196,1.0,0.9602523012980078,0.4143073313604494,0.7269832618195226,0.815708556876214,0.8987702914113893,0.8567802437637455,0.9777760802015818,0.9787934583699163,0.9880083994351561,0.9902536565497584,-0.010713345196920654,-0.016512231255183824,0.04275721836468453,0.019503845335967808,-0.0745954476967371,0.026335494423453586,-0.04284706941205325,0.4105064790409542,0.051265724755108946,0.019535463441045123,0.31673050650413276,-0.04750526976430506
BrainAnteriorcingulatecortexBA24_GTExTPM,-0.10599524161331074,0.9455002509649759,0.5826607664638421,0.8567728933905934,0.5577108076655548,0.0035696059342149077,0.3393656196968242,0.44397437586531135,0.7680139254539396,0.1996186563516681,0.5261888056154378,0.45181236473874387,0.5100745256867593,0.5259525528516157,0.48084894029527536,0.4014583999761969,0.39978676572975813,0.43661557174928434,0.3269845312091776,0.28086391762094665,0.29106445208016035,0.3702810183115773,0.38055381205998307,0.5616670307216802,0.5103903605707936,0.7380659702193513,0.3101013209981123,0.5264915682289263,0.28051316425982903,0.2721369173721677,0.3773327090443323,0.3758073076642949,0.5637947938890684,0.26812670821002227,0.25300857718224573,0.9315087549528915,0.9293642536388033,0.08894872957641532,0.3456564782837676,0.8603356988961087,0.20816609234836123,0.34547903876294517,0.18394526218287455,0.40277293930930225,0.9602523012980078,1.0,0.4607125374478081,0.815675683804526,0.8745483102102986,0.9799001888265304,0.9590532145667443,0.9870940293892104,0.9769457777032294,0.9377066734608877,0.9388075164690998,-0.05602238345576077,-0.040551980839165974,0.041341876094135074,0.009646832472399778,-0.07223159148569991,0.05747656401518667,-0.018562828255846205,0.39293301435033207,0.04740229718104552,0.010635960168502673,0.30851149955223284,-0.07146635303856769
AdiposeSubcutaneous_GTExTPM,-0.1575344758522463,0.633482718535567,0.6328431559295503,0.63705215496289,0.4339788218195127,0.0028696105034685146,0.9474115114746119,0.8086907665610096,0.37209025599458434,0.5597713038529367,0.7626259107442157,0.8065033686994687,0.722343014080657,0.8852379786529403,0.3455771925752991,0.512509990743965,0.8714363753451355,0.9928207287547407,0.9671452338997483,0.4438214327569893,0.8797020833054991,0.8214945192546119,0.788382174634377,0.5083939053810136,0.73530124315738,0.7912135562037524,0.7820346694155316,0.6146499685720187,0.7461428121201858,0.9229989555547335,0.872676129063023,0.5327008528047911,0.8800325723125815,0.942159400121534,0.647909853421795,0.41137093705051225,0.3943789495698542,0.8447579131095712,0.9810486852972,0.39333754076099725,0.917639802761227,0.9657538347559852,0.933651102106576,0.9294352482307233,0.4143073313604494,0.4607125374478081,1.0,0.42291590033460486,0.4516663417437683,0.49797859834358205,0.47263556788310107,0.49096575093934247,0.47052341021200755,0.3946180375512152,0.40064425005795845,-0.052346731713628886,-0.04755894839532912,-0.005530379853483325,-0.007601570373950199,-0.07568694341852387,0.14607128347702675,-0.04462776832009279,0.1119086392280791,0.07845321025738847,0.14410669413791616,0.07759654424051962,-0.08001576676380236
BrainCerebellarHemisphere_GTExTPM,-0.10984568723255571,0.8106469536929755,0.7186434323817438,0.821147656997096,0.5479830234836945,-0.004411310326155257,0.38877441758880193,0.44968293090941197,0.5747877218882905,0.2832348824704196,0.6640174585044623,0.49124963165931806,0.4834705476879891,0.47484893374066056,0.5467991012580223,0.4227465731339257,0.4280778522989229,0.4320529582673628,0.37105755010568947,0.3321195850191244,0.30683076091763284,0.42964087811359974,0.5250981560240735,0.6221528614932663,0.597728130687451,0.6024828931907461,0.5311669659369208,0.7263217956683339,0.2589726793035785,0.35611482338979134,0.5388112375578736,0.572519580281521,0.5322629455730741,0.34640968494308977,0.2506127344432009,0.6969360493590301,0.7044992983234142,0.12772632841189255,0.3302142591891867,0.6063121670641343,0.21561087085348155,0.3673103607339255,0.2240126118633611,0.4329405522777423,0.7269832618195226,0.815675683804526,0.42291590033460486,1.0,0.9767206405797706,0.8781386136427137,0.8969619164759531,0.817492136995253,0.7776585296634047,0.7124583020067529,0.7131422636448571,-0.07201486559661369,-0.056781948773578866,-0.0021812323343814413,-0.04005750927363302,-0.07458668215989979,0.09993850732512319,0.06770625883532458,0.32662940236873533,0.02586921626745431,-0.016419997950137936,0.27291778645761355,-0.14657986061970216
BrainCerebellum_GTExTPM,-0.12515678817732395,0.861510902452616,0.6425866640662152,0.8250284547193565,0.5050679673419745,-0.004624120196224386,0.39084009992647883,0.43505214684569354,0.6716995117660168,0.25490038554491334,0.6142858667764692,0.4770114810170161,0.5013465312430893,0.5066276823272532,0.4859471272504422,0.39005751772058644,0.4145905187012573,0.4523176872143692,0.3758462936124138,0.30350701083637427,0.3125925300530526,0.42364210230173205,0.48355617369741816,0.6322971750696842,0.5520478911259242,0.6785191267425414,0.46101087065191476,0.6566426625589558,0.2793057997767541,0.35196376794552225,0.5383770595598389,0.4960715943914058,0.5663949168322737,0.34417034553708004,0.2615264947434275,0.7907840997389524,0.7954874382438654,0.13665737352905633,0.34759506516307054,0.7141557174547383,0.2254995321922172,0.375776746533342,0.22582600565635078,0.4280347401175897,0.815708556876214,0.8745483102102986,0.4516663417437683,0.9767206405797706,1.0,0.910995516268555,0.9057164340183034,0.8830427301680606,0.8539316689885175,0.8017081870689657,0.8024394419704339,-0.05617872671193897,-0.05122085817505731,-0.0015875198852446147,-0.03619172332558687,-0.08307601747247792,0.10127376694260048,0.05721407002009919,0.3561544244775403,0.007396508051516726,-0.028634994132741894,0.29437805507717346,-0.15975449091409458
BrainCortex_GTExTPM,-0.10354087456170588,0.940353925150627,0.686754681070624,0.8820226154290687,0.6469741644897606,0.004680889126373811,0.40867480712035575,0.5201592277769433,0.6885567520782843,0.2496448642439274,0.6091707004232753,0.5341437510716183,0.5535046513743868,0.5593947552113667,0.5785540965092408,0.4695863671066503,0.48004417738652794,0.4781086550392365,0.3756691254592953,0.33333656332898054,0.3347039893980956,0.44537480790289397,0.45037132024894677,0.6061638995716349,0.6120750812381328,0.7197883934439017,0.39699351927179044,0.5992959609366033,0.2938462600800432,0.3460250687464678,0.46089442620009163,0.4752181659600266,0.5942296175324698,0.33792446518663105,0.2690236297828706,0.8620060120421625,0.8649134769906586,0.13733229320356893,0.3905279756173517,0.7669731028374519,0.25394323898473015,0.398789353269548,0.24452150383776813,0.47957682292791,0.8987702914113893,0.9799001888265304,0.49797859834358205,0.8781386136427137,0.910995516268555,1.0,0.9890889933206882,0.9599653597167304,0.9384096653186533,0.8731954702340663,0.8767876870370055,-0.07748749978649626,-0.054441497771741676,0.028771051949436494,-0.006098893224918682,-0.0737231070321829,0.08315552377211537,0.015765121990917643,0.35958972261083877,0.053236789784800696,0.011860055860317744,0.2898574277000456,-0.09749197439733254
