Gene,ExomiserScore_increasedBP,BrainPutamenbasalganglia_GTExTPM,KidneyMedulla_GTExTPM,HeartLeftVentricle_GTExTPM,CellsEBVtransformedlymphocytes_GTExTPM,CellsCulturedfibroblasts_GTExTPM,Liver_GTExTPM,WholeBlood_GTExTPM,Testis_GTExTPM,AdrenalGland_GTExTPM,Effect_HF_Median,gene_damage_index_score,HIPred_haploinsufficiency,pLI_exac,SDI_Drug_Probability,H3k4me1_count
RP11-219B17.2,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
RP11-264B17.2,0.05007315572857143,0.833431,5.20775,1.69122,16.8326,7.80177,2.50765,1.82204,9.38908,3.49753,0.001631500031629995,785.5489858571427,0.28740833315714287,0.12975694748071462,0.06471780557142857,39.357142857142854
RP11-265N6.2,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
RP11-274E7.2,0.028603057542857142,0.523141,1.59772,0.717607,9.68332,1.93251,1.66459,1.17753,1.6257,3.23917,0.0015569394058041557,485.1426787142857,0.1885379872285715,0.08972683834671917,0.05536416602857145,58.91428571428571
RP11-283I3.1,0.0,0.705112,1.56047,0.0,0.0,0.0,0.691954,0.0,3.10956,0.0,-0.005345442508927018,1003.8678615714286,0.2816543923714286,0.03442032743209819,0.07772690690000005,70.1
RP11-345K20.2,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
RP11-399L7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007131324200322632,952.8636317142852,0.14261385652857136,0.1773074098565097,0.06316837488571428,75.4
RP11-410N8.4,0.03574952637142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.651585,0.0,0.008594970105417358,10.51787,0.13642045700000002,0.2888827390957144,0.05568283108571433,88.05714285714286
RP11-423H2.1,0.014318735585714285,3.03331,3.87432,0.786999,10.0419,6.75713,2.58066,0.928497,11.1885,2.7796,0.005832430136887669,775.5421884285712,0.24077095370000012,0.17980243698968407,0.06345043885714285,64.22857142857143
RP11-425L10.1,0.10009600511428574,6.54981,13.2161,6.29113,42.9313,30.0682,7.56641,8.09031,12.9307,16.2821,0.001259800584867329,731.0903701428573,0.3127917161571429,0.21490567310556938,0.06344830405714288,75.77142857142857
RP11-453N3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007131324200322632,952.8636317142852,0.14261385652857136,0.1773074098565097,0.06316837488571428,75.4
RP11-499P1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007131324200322632,952.8636317142852,0.14261385652857136,0.1773074098565097,0.06316837488571428,75.4
RP11-522B15.1,0.0,0.0,0.0761403,0.0,0.0,0.0,0.0,0.0,0.761652,0.0,-0.006694638999746578,464.6537684285714,0.15054712650000004,0.039245656929902194,0.06764205398571428,29.214285714285715
RP11-561C5.4,0.0,0.211852,0.302261,0.186336,0.786457,0.378011,0.0993441,0.0,1.15665,0.308946,0.0019515366900590898,505.1651084285714,0.16280218119999998,0.0491995034496556,0.05738185367142859,15.114285714285714
RP11-5O23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007131324200322632,952.8636317142852,0.14261385652857136,0.1773074098565097,0.06316837488571428,75.4
RP11-60C6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269609,0.0,0.012807109460115906,277.01284642857144,0.14492694694285718,0.051612506151308996,0.05839031094285715,22.614285714285714
RP11-627K11.4,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
RP11-627K11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007131324200322632,952.8636317142852,0.14261385652857136,0.1773074098565097,0.06316837488571428,75.4
RP11-64B16.5,0.04294517617142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92691,0.0,0.02271059998841619,133.62201471428574,0.30241632981428596,0.20880601753189196,0.06281283861428574,11.842857142857143
RP11-650L12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646175,0.0,-0.0173690308499058,397.85810114285715,0.13463331107142856,0.04782621594247791,0.06698956975714286,37.84285714285714
RP11-752G15.9,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
RP11-809H16.3,0.0,0.0407405,0.0816143,0.0,0.0,0.0,0.0,0.0,1.10071,0.021757,0.003252869149843252,712.5013567142862,0.14067540735714293,0.05723067532627084,0.05686259244285716,62.27142857142857
RP11-94B19.4,0.043774236714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87043,0.0,-0.007479652139970795,3.85105,0.15112556340000002,0.19697336271142862,0.06495418852857149,118.38571428571429
RP11-96B5.3,0.0,0.358954,0.386503,0.15404,0.0,0.297133,0.0,0.0,0.265582,1.61676,0.015373569135828572,1133.6716821428574,0.20462110531428582,0.09632949234187042,0.05893679877142858,42.24285714285714
RP11-96F8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007131324200322632,952.8636317142852,0.14261385652857136,0.1773074098565097,0.06316837488571428,75.4
RP13-401N8.1,0.007142947828571429,1.18826,2.96859,0.298008,0.413677,1.5983,0.586049,0.0,39.2407,1.88242,0.011405010716090179,1417.101851142857,0.18255470372857152,0.06892274307355473,0.058741884071428566,34.25714285714286
RP3-422G23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007131324200322632,952.8636317142852,0.14261385652857136,0.1773074098565097,0.06316837488571428,75.4
RP3-476K8.3,0.0,0.174678,0.562301,0.109612,0.752779,0.212608,0.144996,0.497021,10.0396,0.340116,-0.006737539098144856,635.1820944285714,0.16528829777142853,0.06322348714648753,0.06295505687142858,11.17142857142857
RP4-700A9.1,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
RP5-1163L11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175673,0.278697,0.0,-0.0021228224782479134,525.3511937142858,0.1498384245857143,0.06925176938211282,0.0711542508857143,28.47142857142857
ABCA8A,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
ABCB1A,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
AC159092.1,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
ACSM2,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
ADAM3,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
ADGRE4,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
ADH1,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
ADH6A,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
AKR1B3,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
AKR1B7,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
AKR1C18,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
AKR1CL,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
ALOX8,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
AMY2A2,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
AMY2A3,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
AMY2A5,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
ANG2,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
ANG4,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
APN,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
ATP8B5,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
BCL2A1B,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
BCL2A1D,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
BGLAP2,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
BGLAP3,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
C11ORF80,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
C15ORF48,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
C1ORF53,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
C1ORF54,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
C1RA,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
C2ORF54,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
C2ORF88,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CAR1,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CAR10,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CAR11,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CAR12,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CAR13,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CAR14,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CAR3,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CAR4,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CAR5B,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CAR6,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CAR8,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CBR2,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CCL12,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CCL6,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CCL9,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CCPG1OS,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CD200R3,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CD209A,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CD209B,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CD209F,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CD24A,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CD3,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CD59A,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CD8B1,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CES1D,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CETN4,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CHIL3,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CKMT1,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CLCA3A1,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CLCA4B,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CLDN13,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CLEC2H,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CLEC4A1,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CLEC4A2,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CLEC4A3,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CLEC4N,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CMA2,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CMAH,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CMTM2A,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CMTM2B,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
COX8B,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CSF2RB2,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
CSN1S2A,0.06320450271428571,13.001662857142861,18.64246142857142,9.873161571428573,20.044451359999993,23.878482999999992,11.377475857142855,12.48637482857143,73.84604200000001,22.930204285714296,3.75332304592595e-05,1779.9460815714287,0.4980898743142858,0.2948488063657297,0.0873225451071429,110.8
