Gene,label,HIPred_haploinsufficiency,Effect_DBP_Median,Effect_PP_Median,Effect_SBP_Median,ExomiserScore_DecreasedBP_MultiHPOTerms,ExomiserScore_IncreasedBP_MultiHPOTerms,SDI_essentiality,SDI_Drug_Probability,humancellsensitivity,humancellspecificity,mousecellsensitivity,mousecellspecificity,panglao_ubiquitousness_index,gene_damage_index_score,GDI_Phred,huge_htn_bioindex,pLI_exac,RVIS_genic_intolerance,AdiposeSubcutaneous_GTExTPM,AdiposeVisceralOmentum_GTExTPM,AdrenalGland_GTExTPM,ArteryAorta_GTExTPM,ArteryCoronary_GTExTPM,ArteryTibial_GTExTPM,Bladder_GTExTPM,BrainAmygdala_GTExTPM,BrainAnteriorcingulatecortexBA24_GTExTPM,BrainCaudatebasalganglia_GTExTPM,BrainCerebellarHemisphere_GTExTPM,BrainCerebellum_GTExTPM,BrainCortex_GTExTPM,BrainFrontalCortexBA9_GTExTPM,BrainHippocampus_GTExTPM,BrainHypothalamus_GTExTPM,BrainNucleusaccumbensbasalganglia_GTExTPM,BrainPutamenbasalganglia_GTExTPM,BrainSpinalcordcervicalc1_GTExTPM,BrainSubstantianigra_GTExTPM,BreastMammaryTissue_GTExTPM,CellsCulturedfibroblasts_GTExTPM,CellsEBVtransformedlymphocytes_GTExTPM,CervixEctocervix_GTExTPM,CervixEndocervix_GTExTPM,ColonSigmoid_GTExTPM,ColonTransverse_GTExTPM,EsophagusGastroesophagealJunction_GTExTPM,EsophagusMucosa_GTExTPM,EsophagusMuscularis_GTExTPM,FallopianTube_GTExTPM,HeartAtrialAppendage_GTExTPM,HeartLeftVentricle_GTExTPM,KidneyCortex_GTExTPM,KidneyMedulla_GTExTPM,Liver_GTExTPM,Lung_GTExTPM,MinorSalivaryGland_GTExTPM,MuscleSkeletal_GTExTPM,NerveTibial_GTExTPM,Ovary_GTExTPM,Pancreas_GTExTPM,Pituitary_GTExTPM,Prostate_GTExTPM,SkinNotSunExposedSuprapubic_GTExTPM,SkinSunExposedLowerleg_GTExTPM,SmallIntestineTerminalIleum_GTExTPM,Spleen_GTExTPM,Stomach_GTExTPM,Testis_GTExTPM,Thyroid_GTExTPM,Uterus_GTExTPM,Vagina_GTExTPM,WholeBlood_GTExTPM
LINC00908,least likely,,0.00055,-0.0006,-0.0045,,,,,,,,,,1.92553,0.0606,,,,0.196207,0.37598,2.84958,0.118598,0.147214,0.178362,0.720319,0.0403747,0.0200512,0.0518785,0.0108888,0.0175088,0.0220022,0.0180668,0.0321514,0.0654491,0.0567797,0.0315534,0.10683,0.048256,0.656605,0.265352,2.17279,5.91677,7.50513,0.448358,0.265089,0.385741,0.214573,0.237882,4.4301,0.13333,0.0335954,0.371395,0.223385,0.0348889,0.637289,0.277724,0.0269543,1.02786,7.18869,0.119981,1.48766,2.38858,0.656174,0.440292,0.371656,0.243944,0.245024,3.74866,2.00637,4.30487,3.35814,0.0484841
LINC01101,least likely,,-0.0041,-0.0105,-0.0167,,,,,,,,,,1382.1205,6.966,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0560136,0.0,0.0,0.0,0.0137408,0.0,0.0,1.5919,0.0,0.0,0.0,0.0,0.0348176,0.0,0.0,0.0,0.0,0.0,0.0,0.57027,0.0,0.0,0.0,0.0
TPRXL,least likely,,0.0008,-0.01675,-0.00135,,,,,,,,,,3182.26774,10.74367,,,,0.173397,0.155303,0.0411856,0.071033,0.0985624,0.0766504,0.304815,0.0674452,0.0843578,0.0694925,0.0413619,0.0458948,0.10842,0.0994501,0.0584206,0.0953499,0.0841763,0.0567202,0.0784895,0.0591985,0.227833,0.0286567,0.00297422,0.341547,0.163664,0.0919621,0.0711648,0.120673,13.0264,0.131344,0.272274,0.0633148,0.0354917,0.0692832,0.103304,0.00927575,0.112851,0.184055,0.0250001,0.194483,0.369614,0.0183724,0.191196,0.796948,3.30661,3.01645,0.116971,0.182095,0.0412831,5.15588,0.138785,0.251325,6.85907,0.0
RP11-144F15.1,least likely,0.179693475,,,,,,,,,,,,,25.66225,0.83636,,0.021976295,,0.149204,0.130842,0.178875,0.100001,0.126237,0.109673,0.172818,0.0753685,0.113535,0.166196,0.116534,0.149383,0.10996,0.120761,0.0789257,0.0972843,0.169509,0.111198,0.09737,0.060837,0.154677,0.146828,0.0542527,0.458056,0.232967,0.0870772,0.121623,0.0835401,0.212255,0.069583,0.0888247,0.0959007,0.0493059,0.0820153,0.0715135,0.146698,0.19501,0.20743,0.0381248,0.315657,0.330188,0.113274,0.253185,0.239752,0.314368,0.282401,0.0990113,0.120798,0.117203,0.343548,0.23283,0.206308,0.333063,0.0
RP11-321M21.3,least likely,0.146139458,,,,,,,,,,,,,5.6687,0.21275,,0.099221673,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9942,0.0,0.0,0.0,0.0
RP11-80A15.1,least likely,0.146139458,,,,,,,,,,,,,26.9166,0.87069,,0.108183261,,0.261575,0.165179,0.322195,0.0708587,0.111668,0.0892846,0.148048,0.0991834,0.142668,0.144535,0.0,0.0,0.10046,0.104544,0.0945597,0.0935713,0.127855,0.0956397,0.121859,0.121027,0.30722,0.703341,0.317662,0.241329,0.248242,0.0667254,0.152838,0.122762,0.151541,0.0968819,0.176918,0.0447403,0.0,0.276004,0.384452,0.278096,0.161754,0.30894,0.0,0.199884,0.157267,0.210259,0.548067,0.317531,0.30258,0.357253,0.138538,0.201085,0.18798,1.10703,0.696675,0.184788,0.198422,0.0
CTD-3088G3.8,least likely,,,,,,,,,,,,,,30650.02154,33.88234,,,,0.542603,0.804567,0.18999,1.84721,0.848193,0.885079,0.622914,0.156525,0.154872,0.195344,0.297088,0.338201,0.179558,0.137244,0.192068,0.166433,0.218742,0.162222,0.467782,0.248161,0.628098,0.0238137,0.3754,1.51291,1.54004,0.305696,0.404314,0.266179,0.203027,0.221928,1.88217,0.351593,0.257583,0.464433,0.825174,0.400353,3.1653,0.614371,0.404853,1.15684,0.568617,0.178662,0.59993,1.0989,1.18111,1.91972,0.600105,7.32972,0.426307,4.03908,0.694076,0.962391,0.700624,19.3684
RP11-362K2.2,least likely,,,,,,,,,,,,,,662.95253,5.16005,,,,0.0,0.0691933,0.0,0.0,0.0,0.0,0.0274702,0.0193909,0.0562971,0.0,0.0,0.0,0.0254651,0.0207679,0.0336254,0.0183958,0.0,0.0,0.0,0.0,0.0263694,0.0285978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0933142,0.212332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240821,0.0,0.0,0.0,0.0
RP11-180C1.1,least likely,,,,,,,,,,,,,,17.4404,0.61106,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54057,0.0,0.0,0.0,0.0
RP11-67H2.1,least likely,,,,,,,,,,,,,,0.58942,0.00845,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196865,0.0,0.0,0.0,0.0
RP11-65D24.2,least likely,,,,,,,,,,,,,,30.12875,0.96117,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17841,0.0,0.0,0.0,0.0
RET,probable,0.806311309,0.004,0.0007999999999999,0.00675,0.626229365,0.519351961,12.8490072,0.286525404,0.0,0.000626566,0.0,0.0,0.007,1155.10498,6.47477,,0.999889044,-1.61,0.984425,1.20482,1.17234,0.183779,0.464922,0.124791,0.600731,0.674722,1.86456,0.537199,2.80099,4.02997,2.75659,3.75916,0.660459,3.72805,0.737777,0.422487,0.697806,6.29769,0.985802,0.0580689,0.0360053,1.25272,1.72405,4.01792,1.90466,1.77372,0.246496,1.86713,0.704304,0.207966,0.312384,0.576294,0.652675,0.823939,0.470415,0.725618,0.405021,0.443097,0.668333,0.437524,4.81746,1.46755,0.676052,0.632386,1.0242,0.17869,1.79724,3.25417,0.943958,0.943618,1.39279,0.113555
PDE6C,probable,0.492040008,-0.001,0.00665,-0.0087,0.503814916,0.502585843,0.0,0.052540639,0.0,0.0,0.0,0.000577738,0.0,3123.84709,10.63181,1.0,7.42e-08,0.12,0.466912,0.290527,0.215528,0.47602,0.427364,0.426999,0.608496,0.141607,0.162049,0.240843,1.98308,1.79322,0.222895,0.251507,0.16263,0.205751,0.270526,0.21118,0.306695,0.159951,0.484629,0.2073,0.186514,1.14645,1.0152,0.435728,0.339157,0.477421,0.270945,0.430259,0.853749,0.171211,0.108601,0.181804,0.275326,0.202267,0.524186,0.396376,0.197655,1.06488,0.880748,0.148514,0.755872,0.64465,0.56082,0.571993,0.425798,0.48528,0.280307,0.631568,0.658576,0.852832,0.690838,0.0484162
GRIA4,probable,0.749501348,0.0018,0.0033,0.01425,0.500478197,0.500082993,7.96791902,0.159237608,0.333333,0.00344612,1.0,0.016365,0.014,39.34342,1.16364,1.338230073,0.98874921,-1.09,0.0744728,0.0403929,0.0588607,0.2447,0.0901602,0.104998,0.0802118,7.00655,11.4701,4.23882,57.8284,45.317,11.226,17.7667,5.85856,13.8953,5.32026,3.11684,12.3333,9.14263,0.421905,0.0200325,0.0342633,0.124655,0.207298,1.01852,0.63763,0.124195,0.0228656,0.103363,0.731775,0.0441342,0.0200591,0.222743,0.0241189,0.0106298,0.0773691,0.116406,0.0465122,0.178248,0.0998037,0.202394,1.62579,0.109853,0.360663,0.346998,1.88951,0.037806,1.6602,0.188926,0.118622,0.150515,0.11479,0.00499629
GUCY1A2,probable,0.745749354,0.0005499999999999,-0.0023499999999999,0.0008,0.5035534,0.501702532,,,,,,,,25.81831,0.84013,,0.377257493,-1.05,6.11539,3.30407,1.41983,1.0775,2.69517,1.21368,1.0658,1.59312,3.06473,4.84478,4.33173,3.56052,2.74565,5.03274,1.90982,2.57377,3.73882,3.92721,1.38585,1.56991,3.09996,0.295071,0.00686294,12.5589,14.2994,1.12612,0.445988,1.42824,0.348602,1.60308,11.396,0.598329,1.59885,0.946171,0.691264,0.339026,7.43243,0.916344,1.37221,2.5313,1.5674,1.29388,0.645505,2.07253,0.496131,0.875532,0.437229,2.62814,0.308571,1.18831,2.08472,16.0488,4.06233,0.00443843
GRIK4,probable,0.622939706,-0.0008,-0.0001,-0.0002,0.500026669,0.500004153,6.70439895,0.134330582,,,,,,476.06358,4.50654,1.0,0.630846158,-0.55,0.0584056,0.0475028,1.8747,0.0184874,0.0269766,0.022863,0.0975198,2.87776,5.19449,5.46445,2.03176,4.29462,4.49502,4.49915,4.08428,5.0775,3.15633,4.48047,4.83028,3.19377,0.142631,0.00540394,0.396466,0.121057,0.153086,0.122695,0.0930186,0.184741,0.187249,0.193342,0.166642,0.189922,0.0191375,0.069743,0.2765,0.0227414,2.42613,0.133383,0.0335642,0.329009,3.33344,0.00317855,2.65544,0.487926,0.151414,0.176194,0.126337,0.586592,0.0381815,2.06455,1.83013,0.132166,0.266219,0.0682486
PDE3B,probable,0.694493771,-0.02485,-0.0072499999999999,-0.0020499999999999,0.502717551,0.500649001,5.79352575,0.119832034,0.0,0.0188383,0.125,0.0092444,0.01,220.4717,3.20931,1.023500578,0.00361647,0.07,17.0137,10.8872,0.316277,5.85918,2.14213,0.471484,9.65075,0.652247,1.26258,0.702909,12.3483,11.7223,1.39463,1.4838,0.779544,1.13812,0.817688,0.676996,0.996518,0.660798,5.53441,0.0980678,2.01144,1.65304,1.6797,25.6482,10.323,3.35473,0.960893,5.01432,0.638952,2.16401,0.937207,0.676219,0.566117,5.56019,8.76013,3.44969,0.119145,1.38563,0.410251,2.72272,4.64986,5.05334,0.336629,0.414455,4.7091,4.70245,1.5061,7.62595,0.785413,0.421616,1.79981,3.43539
ABCC8,probable,0.771454096,-0.00895,0.0085,0.00185,0.536444679,0.526361041,3.63608214,0.08914801,0.0,0.0150376,0.0,0.0071864,0.008,407.27264,4.2315,3.0,3.94e-15,-2.09,0.344894,0.524966,0.374595,0.120094,0.212239,0.189693,0.398914,6.93692,14.5522,9.76299,106.125,125.935,30.0186,22.182,8.25376,10.1244,10.187,6.88981,9.74942,5.38241,1.65406,0.0113234,0.0179703,8.81591,4.31605,1.45088,1.12481,0.534672,0.12661,0.537444,1.70193,1.51789,0.967023,0.455654,0.739279,0.0836391,5.5863,0.0720083,1.15933,5.19364,0.686187,10.09,74.0619,3.42677,0.187323,0.186953,1.5584,0.202676,6.49074,1.04186,7.07713,2.25624,2.05341,0.0134976
TH,probable,0.792615056,-0.0186,-0.0088,-0.031,0.527352523,0.521368099,12.62564792,0.279506442,0.222222,0.0018797,0.0,0.0,0.002,2945.63638,10.29111,3.0,0.004098744,-0.95,0.0383525,0.182749,4.16756,0.032721,0.118751,0.021185,0.903565,0.461868,0.693098,5.42479,0.0326088,0.0446592,0.575162,0.514561,0.714068,14.1397,3.64229,0.797791,0.0802941,45.8158,0.0991424,0.0,0.0138184,0.645856,0.909618,0.119462,0.112479,0.38832,0.516143,0.407229,0.45145,0.0373551,0.0343506,0.084383,0.427995,0.362574,0.0947661,0.0990919,0.0148918,0.484866,1.13035,0.1088,2.59871,0.302583,0.596787,0.441497,0.213098,0.293351,0.194291,1.30405,0.146626,0.44963,0.627521,0.0
F2,probable,0.634786546,0.0016,-0.0108,-0.0089,0.511558842,0.502306672,7.86340488,0.155963167,,,,,,1350.01732,6.90025,3.0,0.959943188,-0.71,0.0436227,0.0422147,0.0388778,0.183414,0.263856,0.562878,0.230383,0.0608626,0.0691144,0.159036,1.70038,1.63811,0.109794,0.102271,0.0663203,0.177328,0.20262,0.122202,0.101464,0.0501632,0.0439019,0.0314615,0.0281983,0.177761,0.0936022,0.423355,0.178708,0.218913,0.0599814,0.217152,0.11964,0.0563038,0.060409,0.0734022,0.0408405,599.629,0.0535151,0.037074,0.0302997,0.0620192,0.187456,0.0319912,0.161261,0.162424,0.0260605,0.0214131,0.0909285,0.0899843,0.358731,1.38948,0.0547054,0.144416,0.100601,0.0727988
NDUFS3,probable,0.320700407,-0.0002999999999999,0.0845,0.1445,0.500372015,0.500012624,5.62602042,0.116013336,,,,,,27.09868,0.87476,3.0,0.047137034,-0.16,38.3341,34.7776,54.8533,37.1929,38.357,38.1845,40.1896,41.1691,51.3875,72.3401,77.6744,67.6211,54.5278,68.7026,41.3725,49.4077,60.0823,68.7925,36.3436,47.1296,37.007,49.0399,62.5508,38.3326,43.8178,50.0783,55.9096,41.9851,46.5139,42.1489,37.3734,41.2143,61.7201,36.7924,57.1115,28.5577,37.2514,38.2217,78.5766,41.0213,34.488,17.0321,54.4568,37.661,42.8097,44.6657,46.963,43.9076,42.5984,48.6447,47.3864,42.6899,40.0514,13.2736
CHRM1,probable,0.70702368,0.0133,0.027,0.0177,0.502194612,0.501911245,8.90281048,0.176944408,,,,,,12.14409,0.4394,,0.931378497,-0.69,0.0274403,0.038613,0.0699256,0.0208564,0.0304262,0.0840737,0.0694208,14.7733,27.6392,25.7426,0.198177,0.198095,55.177,52.4288,18.5611,1.46272,37.87,21.436,0.293911,0.489674,0.667113,0.0214162,0.0129208,0.167121,0.137025,0.66986,0.598586,0.243645,0.0494328,0.236687,0.0781488,0.0388775,0.0238667,0.120555,0.0882214,0.00964019,2.17144,18.8095,0.0149278,0.0607476,0.0254597,0.0795591,0.0484809,25.6421,3.14088,4.18041,0.396404,0.0114082,0.598193,0.177064,0.154088,0.0742118,0.053599,0.0116904
PDE2A,probable,0.75617367,-0.0006,-0.0075499999999999,-0.0166,0.522325978,0.502575906,10.31241968,0.214518704,0.0,0.000626566,0.0,6.41684,0.0,357.59713,4.00736,1.0,0.988417593,-1.09,83.6608,70.1282,26.9135,7.37688,19.6164,12.6844,31.1611,42.0336,65.0908,45.2419,2.21172,3.26353,89.3683,77.1127,35.0707,13.5125,50.5669,36.3214,4.96283,4.41806,69.072,0.207386,0.132844,49.1355,42.3714,35.0918,18.0697,26.2871,8.7603,23.2033,46.5931,16.7505,8.60099,15.9873,13.5683,4.74434,12.6291,7.10965,6.31162,28.1664,10.0002,2.17261,11.1906,19.4293,12.2503,15.4119,13.9836,181.624,8.80236,8.4564,27.6596,46.805,23.43,0.745161
PAH,probable,0.527515531,-0.0017,0.00505,0.00695,0.506234797,0.500296532,0.0,0.051636578,0.216216,0.00538827,0.55,0.00533934,0.007,115.70583,2.33963,1.0,1.2e-10,-0.71,0.0122253,0.0427837,2.95855,0.0131205,0.01895,0.0,0.030637,0.845428,1.56529,0.515892,0.432994,0.612518,2.21542,2.47511,0.573144,0.565184,0.208067,0.3731,1.1296,0.641233,0.0616159,0.0,0.0795956,0.039961,0.0324619,0.0712051,0.035382,0.0250113,0.0246837,0.023183,0.0661753,0.0108031,0.0,28.5943,6.36514,252.492,0.0255288,0.0571834,0.00619285,0.0948965,0.0801822,3.01599,2.57442,0.278057,0.012121,0.0108512,0.055623,0.0385018,0.0379638,4.41485,0.268439,0.0276874,0.0313034,0.014856
GRIN2B,probable,0.778094649,0.0042,0.0033,0.006,0.501736238,0.500530786,10.67917885,0.221813015,0.0,0.00501253,0.0,0.0946605,0.076,41.83799,1.21856,,0.999994896,-2.41,0.0375207,0.0548507,0.00744376,0.00427688,0.0130188,0.00762543,0.00676347,2.04687,3.77189,3.99781,0.556476,0.583835,5.07314,6.86726,2.67902,1.5226,5.56279,2.3078,0.17123,0.399433,0.0517788,0.00761008,0.00334462,0.0157713,0.01975,0.0230605,0.0316061,0.0246109,0.0115106,0.020042,0.0213295,0.00550971,0.00293746,0.0193851,0.0318961,0.0164392,0.028681,0.0240421,0.0025393,0.95819,0.0181679,0.00368547,0.0592792,0.0119557,0.0205222,0.0222037,0.0410926,0.0116746,0.0305021,0.631728,0.0312682,0.012803,0.0155512,0.00164657
PDE3A,probable,0.746229529,-0.002,-0.00735,-0.0063,0.669546701,0.551842227,1.99962367,0.07026291,0.0,0.000626959,0.916667,0.0120629,0.01,1899.16799,8.01225,45.0,0.106612096,-1.1,11.923,8.87904,0.662657,47.5316,46.6544,66.0557,4.35148,1.3928,1.07827,1.85775,5.88695,5.44532,0.983381,0.87593,0.964427,1.37352,1.52935,1.25271,1.00443,1.11657,6.83704,1.20246,0.0277649,11.0153,18.2995,28.2377,22.6499,37.4457,1.50722,34.5142,9.08769,22.7791,30.7248,2.23246,3.90782,0.732066,7.43953,1.19935,1.62575,8.38602,6.21667,4.37511,2.59756,6.3285,1.11472,2.00096,14.8918,2.51811,1.90742,0.91261,6.20424,9.66438,4.05576,0.0593866
NDUFA9,probable,0.3769328,0.0038499999999999,-0.0143,-0.0004,0.500343496,0.500011146,5.33400093,0.111476994,,,,,,156.86301,2.73582,,0.542744184,0.31,11.0805,9.99318,13.0781,10.9327,11.2233,12.2739,12.3935,6.70587,9.25347,8.44285,21.6849,17.4926,10.9251,13.9078,6.68234,8.76826,8.6892,7.03169,8.48216,7.50476,11.1318,14.7099,25.2306,12.2234,11.7895,13.7089,17.0518,12.5813,13.4931,13.3059,12.2025,17.108,24.571,10.6338,14.8796,7.9681,11.4965,11.6688,24.5059,12.5527,10.0153,4.54372,11.3557,10.5742,11.5758,12.1937,14.3887,11.2565,12.5412,9.25965,12.1713,13.3419,12.0705,3.97956
VDR,probable,0.786468923,0.00535,0.0031,0.015,0.857904394,0.668495209,4.75766587,0.103577578,0.166667,0.00253566,0.0,0.0,0.011,55.75589,1.49969,45.0,0.392125212,-0.62,3.71866,2.98993,11.7527,6.09025,3.11737,3.44828,4.37677,0.0763366,0.136419,0.0600389,0.266532,0.227146,0.167415,0.163979,0.0631696,0.299689,0.051718,0.036067,0.115552,0.059636,6.4087,21.3092,7.89811,5.60171,3.18064,1.11379,22.8516,1.17883,17.9224,0.911436,2.09882,0.837415,0.178733,9.82517,3.30652,0.334088,12.3664,8.24028,1.41063,1.12415,0.722699,1.18156,19.1386,2.66973,32.0536,28.9864,25.3858,3.63426,2.06579,1.51429,3.74331,1.40408,13.5221,7.33678
SCN8A,probable,0.680501699,-0.0055,0.0029,0.0015,0.509140511,0.506028074,6.93367001,0.139527258,0.222222,0.000626566,0.0,0.0,0.025,100.07778,2.16874,,0.99999829,-1.75,0.23229,0.32216,0.509784,0.127377,0.17592,0.0721027,0.156712,2.96982,7.54784,5.34241,26.3688,28.2238,14.8275,17.8887,5.00441,3.88075,6.56436,4.2133,1.33201,1.65404,0.394532,8.09553,0.0249006,0.562369,0.711222,0.372053,0.683735,0.199467,0.235542,0.200124,0.365112,0.0636281,0.0757611,0.61518,0.326159,1.40935,0.260444,0.376504,0.0411646,0.522873,0.686955,0.805158,10.9359,1.00661,0.241769,0.245103,0.353811,0.78407,0.376003,2.57787,0.613329,0.461362,0.351729,0.0781171
PDE1B,probable,0.774626613,0.0009,-0.0001,0.0001,0.503834074,0.502468749,1.98416599,0.06996536,0.0,0.0,0.0243902,0.00752702,0.006,30.45684,0.9706,,0.946737284,-0.16,35.8895,27.9455,3.10136,40.9461,19.8784,30.7552,29.2314,16.3357,27.3669,202.557,9.45969,16.9762,58.4599,55.4581,11.6719,15.271,155.317,166.602,3.84815,6.21551,20.6153,0.124622,4.44733,19.7715,12.8355,20.0796,5.94304,12.6916,3.38334,8.74359,12.6566,2.31929,2.47265,2.48044,5.61569,0.76794,9.11877,3.21632,1.19713,11.8986,28.0282,0.942694,1.29733,5.31709,3.59017,5.7899,9.60403,19.0739,3.66751,4.78424,12.281,13.8973,7.08908,7.00806
AVPR1A,probable,0.388514519,-0.0012,0.0009,-0.0006,0.970139227,0.573702516,2.91771647,0.080074988,0.0,0.0,0.0,0.00109205,0.001,360.41032,4.01799,1.0,1.29e-05,-0.25,22.9418,23.2387,35.5012,1.55375,4.88181,42.7901,4.87209,0.150936,0.21331,0.101172,0.0635905,0.076668,0.203572,0.243212,0.173475,0.248846,0.0763905,0.0680489,0.0992919,0.142072,13.6648,0.0281945,0.0273869,13.1254,17.647,2.66158,1.58483,3.22145,0.835678,2.84995,9.02131,0.503235,0.956415,2.34265,1.08614,9.97207,0.679992,1.73115,1.10581,4.06032,1.15431,0.596794,0.934033,2.94559,1.93395,2.96307,1.06826,0.470662,1.49391,0.706631,13.5456,11.3735,5.14503,0.0387486
NDUFA12,probable,0.218234867,5e-05,-0.00085,-0.01155,0.500363364,0.500011701,4.79383811,0.104095731,,,,,,10.36158,0.3772,,0.002015993,-0.1,35.9233,35.1907,37.7535,44.2971,43.6278,52.5088,41.8245,33.1242,42.6328,35.9568,54.3702,44.867,42.1086,55.0279,30.8403,40.8842,39.471,32.2575,35.4206,36.9916,33.8195,48.5619,66.9428,34.0832,36.4471,49.2694,43.4026,43.6913,37.7438,46.0352,35.764,75.0818,78.0964,28.6953,42.9839,18.4898,40.7149,25.0832,76.8237,40.4382,32.0792,10.9408,41.638,32.6114,33.4467,33.9077,35.2784,39.0669,29.7454,35.8515,49.1989,40.1942,40.4006,13.1335
FLT3,probable,0.696868777,-0.0002,0.0033,-5e-05,0.502352709,0.500736134,8.76997499,0.17404162,0.0136054,0.00093985,0.761905,0.00835852,0.009,3420.34408,11.21944,,0.609047701,0.1,0.5626,0.382838,0.197492,0.29083,0.503474,0.307943,0.396512,0.130866,0.778229,0.113968,22.5447,19.6589,0.970012,1.14246,0.228512,0.929515,0.0880277,0.102798,3.32469,0.512134,0.383282,0.0,0.494588,0.16518,0.27544,0.423273,0.634329,0.214445,0.399994,0.233927,0.648448,0.0632538,0.0596041,0.181295,0.0196975,0.0811088,1.57749,0.600596,0.0381492,0.686558,0.0724625,1.89945,0.0750737,0.295617,0.571323,0.569792,2.08229,5.38279,0.268295,2.77523,0.208419,0.284166,0.3051,3.43483
RXFP2,probable,0.279577017,0.0045,0.0006,0.0023,0.503883377,0.502673448,3.81588039,0.090887843,,,,,,1150.99694,6.46394,,2.94e-08,-0.18,0.0498098,0.0,0.243699,0.0373266,0.0152361,0.0484718,0.0,0.0156475,0.0188179,0.0,0.014842,0.0,0.0226692,0.0295136,0.0,0.0621104,0.203811,0.148846,0.0,0.0,0.0686843,0.0411932,0.0,0.0,0.0,0.0,0.0,0.0139947,0.0,0.0123288,0.190174,0.0,0.0,0.0,0.0,0.0,0.029261,0.0,0.0196425,0.0684934,0.0,0.0,0.0,0.0,0.0,0.0205776,0.0,0.0145069,0.0,0.524613,0.157129,0.343125,0.0,0.0497954
EDNRB,probable,0.76138556,0.012,-0.001,0.0036,0.780916865,0.560026938,3.94116561,0.094085815,0.0480769,0.0213033,0.0989583,0.0674366,0.057,99.96482,2.16801,,0.019361522,0.31,60.6382,73.2046,24.8536,6.07643,15.2226,11.1006,21.8639,28.399,25.7645,48.8339,8.74745,12.7172,14.2176,16.035,14.0121,23.8161,39.4285,35.772,15.3792,31.211,45.4944,3.9055,0.156333,31.6284,19.6278,11.356,9.95305,15.0306,3.00794,16.7063,26.1792,19.9263,11.8732,13.0467,23.2031,8.7499,65.3794,9.46439,5.43128,22.7751,4.59497,4.7202,6.63288,21.4724,12.114,12.6667,13.2124,12.7098,7.67981,2.93654,42.3738,20.5907,22.1981,0.499284
PTGER2,probable,0.515755296,-0.001,0.00465,0.01095,1.0,0.6501142,2.80622297,0.078859939,0.0,0.00501253,0.0,0.0,0.001,40.90294,1.19803,,0.105022888,-0.16,7.1876,10.8331,1.08742,1.6187,3.06754,1.14976,4.32576,0.109127,0.0714159,0.224466,0.0530865,0.064399,0.133079,0.120556,0.113078,0.332417,0.128602,0.130593,0.531257,0.16612,4.89725,54.8665,0.659814,18.8814,34.0121,1.64421,6.85943,4.06039,1.37093,3.1647,5.33853,0.757831,0.243543,2.43164,5.18348,0.774575,10.464,3.93626,0.182733,5.33073,11.9115,0.406412,1.156,13.592,1.52555,1.9093,12.8832,19.729,9.77702,3.58141,3.59802,15.4059,3.50519,24.6543
